order_id,customer_id,order_date,status,region_code
489,126,2023-02-03 09:16:51,DELIVERED,NORTH
490,11,2023-08-02 04:48:35,PLACED,EAST
491,480,2024-12-09 16:30:21,DELIVERED,SOUTH
492,482,2024-11-04 18:10:52,PLACED,NORTH
493,74,2023-07-23 04:22:44,SHIPPED,CENTRAL
494,194,2024-05-08 22:05:42,SHIPPED,NORTH
495,391,2023-10-21 18:14:22,DELIVERED,SOUTH
496,168,2024-03-11 01:53:22,RETURNED,CENTRAL
497,454,2023-05-07 11:05:56,RETURNED,NORTH
498,86,2025-03-01 22:48:19,RETURNED,WEST
499,92,2024-08-03 19:12:32,CANCELLED,WEST
500,243,2024-09-14 20:21:10,RETURNED,NORTH
501,107,2023-11-12 08:24:25,SHIPPED,WEST
502,112,2024-08-08 18:40:18,DELIVERED,EAST
503,282,2023-05-11 12:47:47,RETURNED,EAST
504,118,2024-12-23 17:53:35,DELIVERED,WEST
505,231,2024-09-27 06:51:52,CANCELLED,EAST
506,140,2023-10-06 22:41:44,DELIVERED,NORTH
507,184,2024-04-02 12:25:12,RETURNED,CENTRAL
508,330,2024-03-05 09:52:08,PLACED,NORTH
509,37,2025-04-28 05:19:37,SHIPPED,EAST
510,129,2024-03-02 08:46:49,RETURNED,SOUTH
511,438,2025-04-23 17:11:28,PLACED,EAST
512,145,2024-09-19 07:10:13,RETURNED,NORTH
513,242,2023-08-20 21:36:15,SHIPPED,SOUTH
514,371,2025-01-07 00:20:24,RETURNED,CENTRAL
515,388,2024-12-17 18:16:52,PLACED,EAST
516,434,2024-10-10 20:31:56,CANCELLED,CENTRAL
517,16,2025-06-16 03:04:31,DELIVERED,NORTH
518,256,2024-07-04 22:46:27,CANCELLED,WEST
519,352,2025-04-15 03:19:48,RETURNED,NORTH
520,291,2023-08-05 03:19:08,DELIVERED,CENTRAL
521,323,2025-06-10 11:44:59,CANCELLED,SOUTH
522,486,2025-04-10 07:15:11,CANCELLED,NORTH
523,169,2024-12-02 10:27:25,DELIVERED,NORTH
524,88,2025-05-08 21:51:31,RETURNED,WEST
525,14,2023-04-18 22:48:48,CANCELLED,EAST
526,106,25-03-2025 14:53:19,PLACED,EAST
527,,2024-05-22 14:56:44,CANCELLED,WEST
528,81,2023-07-20 14:36:04,CANCELLED,NORTH
529,200,2023-11-17 18:07:15,SHIPPED,EAST
530,222,2025-01-07 13:04:56,RETURNED,EAST
531,301,2024-12-13 23:08:10,PLACED,SOUTH
532,229,2024-09-12 04:37:51,SHIPPED,CENTRAL
533,169,2025-02-01 16:15:51,RETURNED,NORTH
534,378,2024-12-09 20:20:38,DELIVERED,WEST
535,314,2023-09-30 01:10:52,SHIPPED,CENTRAL
536,376,2024-08-20 13:21:01,SHIPPED,CENTRAL
537,49,2023-03-09 19:55:45,SHIPPED,EAST
538,452,2024-03-29 10:25:57,PLACED,SOUTH
539,466,2025-05-08 18:46:07,DELIVERED,NORTH
540,387,2024-05-21 10:39:02,SHIPPED,EAST
541,107,18-12-2024 22:51:10,CANCELLED,WEST
542,176,2023-10-29 23:53:27,PLACED,EAST
543,59,2023-08-01 00:21:52,CANCELLED,WEST
544,237,2025-05-01 22:53:52,CANCELLED,SOUTH
545,242,2023-09-08 16:10:49,PLACED,CENTRAL
546,52,2023-07-12 20:41:56,CANCELLED,SOUTH
547,40,2023-01-18 09:57:43,SHIPPED,WEST
548,184,2023-02-23 12:11:48,RETURNED,SOUTH
549,227,2025-03-23 06:10:22,PLACED,WEST
550,354,2023-03-23 10:10:56,PLACED,WEST
551,393,2024-01-23 21:28:57,SHIPPED,SOUTH
552,,2023-02-13 09:50:02,DELIVERED,SOUTH
553,349,2023-12-09 15:21:55,PLACED,SOUTH
554,371,2024-10-07 17:40:26,DELIVERED,EAST
555,288,2023-11-18 17:58:03,CANCELLED,WEST
556,62,2023-06-14 11:41:26,SHIPPED,NORTH
557,206,2023-01-19 14:41:53,CANCELLED,SOUTH
558,34,2024-03-08 13:39:09,DELIVERED,NORTH
559,35,2024-09-30 14:48:03,RETURNED,WEST
560,53,2025-06-03 05:30:10,PLACED,CENTRAL
561,167,2024-08-26 14:46:10,SHIPPED,EAST
562,90,2024-05-08 22:40:04,CANCELLED,NORTH
563,,2025-06-27 19:45:25,RETURNED,SOUTH
564,258,2023-01-21 15:32:59,RETURNED,NORTH
565,159,2024-10-27 15:33:30,RETURNED,NORTH
566,31,2025-02-13 17:52:15,SHIPPED,WEST
567,105,2024-01-05 19:40:04,RETURNED,WEST
568,379,2023-07-28 13:50:13,PLACED,CENTRAL
569,406,2024-03-24 02:23:08,SHIPPED,EAST
570,176,17-04-2025 18:59:58,SHIPPED,SOUTH
571,312,2025-03-21 01:52:57,CANCELLED,NORTH
572,34,2023-04-19 17:13:36,PLACED,SOUTH
573,481,2023-05-23 13:02:17,RETURNED,SOUTH
574,121,2024-10-24 03:22:19,DELIVERED,SOUTH
575,370,2024-10-20 16:29:28,SHIPPED,EAST
576,147,2023-11-09 20:46:25,CANCELLED,NORTH
577,487,2024-09-10 15:37:48,CANCELLED,WEST
578,217,2024-11-04 07:27:35,CANCELLED,NORTH
579,391,2023-05-10 07:08:44,DELIVERED,CENTRAL
580,276,2023-09-30 22:32:43,CANCELLED,EAST
581,233,2025-05-23 06:10:35,PLACED,EAST
582,70,2023-11-01 00:48:43,SHIPPED,NORTH
583,7,2024-08-04 09:20:33,CANCELLED,WEST
584,497,2024-08-19 13:57:10,RETURNED,NORTH
585,210,2023-07-13 08:51:28,RETURNED,SOUTH
586,100,2024-02-01 12:43:24,DELIVERED,CENTRAL
587,364,2024-07-25 22:45:55,CANCELLED,WEST
588,377,12-01-2025 02:53:59,DELIVERED,NORTH
589,358,2023-08-18 17:31:32,CANCELLED,SOUTH
590,131,2025-06-17 10:08:41,SHIPPED,NORTH
591,60,2024-08-20 01:31:19,RETURNED,NORTH
592,266,2024-10-19 00:31:38,CANCELLED,EAST
593,355,2025-04-08 07:11:08,CANCELLED,CENTRAL
594,158,2023-05-19 01:26:31,RETURNED,EAST
595,417,2023-11-22 11:40:43,CANCELLED,EAST
596,4,02-02-2025 20:46:19,PLACED,WEST
597,269,2024-03-23 22:06:14,SHIPPED,SOUTH
598,192,2023-07-28 16:15:44,SHIPPED,CENTRAL
599,486,2025-05-30 22:43:37,SHIPPED,SOUTH
600,31,2023-10-26 01:59:06,CANCELLED,WEST
601,321,2023-06-19 15:06:04,SHIPPED,NORTH
602,151,2023-07-13 16:27:58,DELIVERED,NORTH
603,300,2025-01-23 17:21:23,PLACED,NORTH
604,32,2023-01-12 05:25:45,PLACED,NORTH
605,109,2023-01-12 06:44:43,RETURNED,EAST
606,478,2024-06-07 13:23:16,DELIVERED,EAST
607,350,2024-05-04 16:23:42,DELIVERED,WEST
608,194,2024-07-07 01:43:54,PLACED,NORTH
609,234,2024-09-16 04:30:04,SHIPPED,NORTH
610,309,2025-04-04 07:17:44,SHIPPED,EAST
611,232,2025-01-08 04:43:07,SHIPPED,NORTH
612,327,15-05-2024 11:52:27,DELIVERED,NORTH
613,497,2024-05-20 16:27:32,SHIPPED,CENTRAL
614,249,2023-05-07 09:39:53,CANCELLED,NORTH
615,376,2023-10-31 00:59:45,RETURNED,CENTRAL
616,402,22-02-2025 22:13:00,CANCELLED,NORTH
617,155,2025-05-02 10:45:29,CANCELLED,SOUTH
618,459,2023-06-29 16:48:44,RETURNED,SOUTH
619,125,2023-05-19 22:15:35,PLACED,SOUTH
620,476,2024-08-18 17:32:11,SHIPPED,EAST
621,341,2023-07-11 05:25:48,RETURNED,WEST
622,47,2024-05-31 23:43:29,RETURNED,CENTRAL
623,34,2024-08-08 15:57:48,CANCELLED,CENTRAL
624,495,2023-12-29 12:34:08,PLACED,EAST
625,45,2024-06-12 12:59:11,SHIPPED,NORTH
626,294,2024-05-01 19:21:56,RETURNED,NORTH
627,160,2025-04-12 00:43:43,CANCELLED,WEST
628,164,2023-07-16 05:04:47,RETURNED,CENTRAL
629,114,2023-01-15 06:34:22,CANCELLED,EAST
630,75,2024-04-06 02:23:02,CANCELLED,WEST
631,76,2023-08-15 14:27:13,PLACED,CENTRAL
632,164,2023-07-11 19:04:19,RETURNED,WEST
633,324,2025-02-07 23:53:21,CANCELLED,NORTH
634,415,2023-11-24 04:13:29,SHIPPED,NORTH
635,473,2023-10-06 02:21:28,CANCELLED,EAST
636,418,2023-09-05 07:09:12,RETURNED,WEST
637,173,2025-01-05 10:26:13,CANCELLED,WEST
638,37,2024-03-15 16:29:28,SHIPPED,CENTRAL
639,202,2024-05-17 09:55:07,RETURNED,NORTH
640,436,2024-04-17 08:42:02,SHIPPED,CENTRAL
641,71,2025-01-19 10:43:51,SHIPPED,SOUTH
642,112,2023-10-31 22:32:58,PLACED,EAST
643,372,2023-06-08 08:53:27,SHIPPED,WEST
644,487,2023-09-19 07:48:17,PLACED,EAST
645,499,2023-03-23 12:18:08,RETURNED,EAST
646,304,2023-08-19 19:01:42,CANCELLED,SOUTH
647,18,2024-09-08 03:59:23,RETURNED,SOUTH
648,335,2023-05-20 04:56:44,CANCELLED,EAST
649,324,24-07-2024 14:47:46,PLACED,NORTH
650,63,2025-03-02 20:48:05,RETURNED,CENTRAL
651,294,2023-05-27 21:12:00,SHIPPED,WEST
652,248,2024-11-04 15:53:07,SHIPPED,NORTH
653,167,2025-04-14 23:51:54,PLACED,WEST
654,285,2025-04-03 11:06:01,RETURNED,CENTRAL
655,276,2023-07-12 18:23:07,SHIPPED,NORTH
656,93,07-10-2023 12:33:30,CANCELLED,EAST
657,,2025-06-12 08:34:29,SHIPPED,NORTH
658,288,24-02-2023 09:05:29,PLACED,CENTRAL
659,153,2025-04-25 17:42:55,PLACED,SOUTH
660,,2025-03-17 22:14:28,DELIVERED,CENTRAL
661,228,2025-01-31 21:02:01,RETURNED,EAST
662,311,2023-11-22 23:23:01,PLACED,SOUTH
663,19,2024-04-10 13:58:11,SHIPPED,SOUTH
664,309,2024-07-11 18:55:10,RETURNED,WEST
665,39,2024-02-09 22:38:51,SHIPPED,WEST
666,234,2024-01-30 20:29:40,SHIPPED,CENTRAL
667,105,2024-02-23 11:56:53,SHIPPED,EAST
668,289,2025-03-05 11:23:49,CANCELLED,SOUTH
669,162,2024-11-04 14:47:28,RETURNED,SOUTH
670,40,2025-04-05 14:38:38,RETURNED,WEST
671,34,2023-05-19 05:11:49,DELIVERED,EAST
672,75,2023-12-17 17:08:48,PLACED,WEST
673,497,2023-06-13 02:47:07,PLACED,SOUTH
674,270,2024-04-21 04:59:44,CANCELLED,NORTH
675,271,2025-06-07 19:35:56,RETURNED,EAST
676,312,2023-03-16 12:12:03,CANCELLED,SOUTH
677,177,2025-04-05 22:32:48,CANCELLED,WEST
678,304,2023-01-15 18:05:28,SHIPPED,SOUTH
679,74,20-02-2024 08:16:21,DELIVERED,SOUTH
680,348,2024-12-12 03:31:16,DELIVERED,WEST
681,258,2024-10-26 12:14:17,SHIPPED,EAST
682,326,2024-04-19 19:53:12,DELIVERED,NORTH
683,325,2024-01-08 21:13:05,SHIPPED,CENTRAL
684,30,2024-03-20 01:17:33,CANCELLED,NORTH
685,493,2025-03-01 05:03:10,SHIPPED,WEST
686,255,2025-04-07 01:39:32,CANCELLED,NORTH
687,316,2023-01-12 07:48:01,RETURNED,EAST
688,126,2025-03-31 09:25:14,PLACED,CENTRAL
689,230,2025-03-24 06:06:23,SHIPPED,NORTH
690,188,2025-03-08 23:32:44,PLACED,WEST
691,254,2024-08-02 21:01:29,DELIVERED,SOUTH
692,426,2023-07-03 02:20:26,CANCELLED,EAST
693,136,2025-06-02 15:57:53,DELIVERED,CENTRAL
694,423,2024-12-20 08:00:55,CANCELLED,NORTH
695,,2024-12-16 03:14:11,DELIVERED,NORTH
696,3,2023-10-17 04:27:44,PLACED,NORTH
697,221,2023-05-12 15:28:37,SHIPPED,WEST
698,64,2023-01-11 17:38:25,DELIVERED,SOUTH
699,241,2024-04-09 22:09:06,SHIPPED,CENTRAL
700,416,2024-11-12 07:09:06,CANCELLED,SOUTH
701,72,05-11-2024 03:12:26,SHIPPED,NORTH
702,98,2023-07-27 15:57:50,DELIVERED,NORTH
703,83,2025-01-14 13:24:43,DELIVERED,NORTH
704,216,2025-02-08 20:05:56,SHIPPED,EAST
705,385,2024-09-13 04:27:31,CANCELLED,SOUTH
706,57,2023-02-02 20:36:41,DELIVERED,CENTRAL
707,7,03-01-2024 09:32:35,DELIVERED,WEST
708,500,2023-01-13 11:20:19,DELIVERED,EAST
709,249,2024-10-28 08:29:14,SHIPPED,CENTRAL
710,96,2023-06-28 16:15:21,SHIPPED,WEST
711,102,2023-06-10 02:32:15,RETURNED,CENTRAL
712,93,2023-08-20 00:54:39,SHIPPED,WEST
713,20,2023-10-26 12:53:32,CANCELLED,NORTH
714,316,2023-03-21 03:45:13,RETURNED,EAST
715,359,2023-12-26 12:14:53,CANCELLED,WEST
716,32,2023-03-22 05:51:22,DELIVERED,EAST
717,144,2024-10-11 10:56:09,PLACED,SOUTH
718,,2024-05-14 15:35:37,CANCELLED,EAST
719,466,2024-10-31 09:23:49,CANCELLED,EAST
720,172,2023-05-31 12:13:02,RETURNED,SOUTH
721,170,2024-07-15 09:24:28,RETURNED,CENTRAL
722,310,2024-03-04 16:02:52,CANCELLED,NORTH
723,455,06-07-2023 23:08:07,SHIPPED,SOUTH
724,361,03-06-2023 05:28:09,RETURNED,CENTRAL
725,176,2025-01-06 15:24:07,SHIPPED,CENTRAL
726,370,2023-07-18 13:55:13,RETURNED,EAST
727,457,2025-05-20 11:12:53,DELIVERED,WEST
728,323,08-11-2024 11:56:49,CANCELLED,CENTRAL
729,477,2023-02-03 23:33:19,DELIVERED,SOUTH
730,,29-05-2025 12:31:31,SHIPPED,WEST
731,254,2025-03-08 16:12:31,SHIPPED,WEST
732,385,2025-05-23 19:28:02,CANCELLED,CENTRAL
733,140,2023-01-06 14:14:17,SHIPPED,CENTRAL
734,,2025-03-07 14:24:30,RETURNED,EAST
735,156,2024-04-05 09:14:20,RETURNED,NORTH
736,88,2025-04-08 20:46:28,PLACED,SOUTH
737,483,2023-07-26 13:31:58,PLACED,SOUTH
738,422,30-06-2023 11:41:05,DELIVERED,CENTRAL
739,498,2023-05-10 07:38:29,RETURNED,EAST
740,370,2024-04-03 02:29:42,PLACED,NORTH
741,422,2024-03-10 11:35:30,PLACED,CENTRAL
742,337,2025-06-25 01:33:15,CANCELLED,EAST
743,446,2025-05-05 18:12:47,CANCELLED,SOUTH
744,167,2025-06-22 13:59:53,CANCELLED,SOUTH
745,229,2024-11-05 01:05:50,CANCELLED,NORTH
746,254,2023-10-15 10:20:40,SHIPPED,SOUTH
747,292,2023-10-08 06:02:49,PLACED,EAST
748,84,2024-09-04 08:44:30,SHIPPED,NORTH
749,74,2024-01-16 23:43:32,CANCELLED,NORTH
750,371,2023-01-19 07:30:29,CANCELLED,WEST
751,11,2023-01-22 01:15:26,PLACED,SOUTH
752,128,2024-02-20 18:57:24,RETURNED,NORTH
753,406,2023-06-15 04:36:11,DELIVERED,NORTH
754,104,2025-05-24 08:36:53,SHIPPED,EAST
755,170,14-01-2024 17:51:11,DELIVERED,CENTRAL
756,,2023-03-11 04:02:38,DELIVERED,NORTH
757,262,2024-10-07 02:56:05,SHIPPED,NORTH
758,117,2023-08-17 22:35:40,DELIVERED,SOUTH
759,472,2024-08-20 16:17:19,PLACED,WEST
760,87,2023-12-15 18:48:14,DELIVERED,EAST
761,40,2023-07-03 20:26:38,PLACED,NORTH
762,310,2024-10-27 20:25:30,RETURNED,SOUTH
763,348,2024-04-13 11:06:43,DELIVERED,EAST
764,449,2025-02-14 13:25:05,DELIVERED,NORTH
765,,2023-08-19 21:48:38,SHIPPED,EAST
766,76,2025-01-13 05:14:17,PLACED,CENTRAL
767,219,2024-03-08 14:20:35,DELIVERED,SOUTH
768,94,2024-07-01 18:12:26,CANCELLED,WEST
769,356,2024-06-02 00:28:54,SHIPPED,WEST
770,215,2025-04-16 21:57:10,RETURNED,CENTRAL
771,421,2023-05-10 21:29:40,CANCELLED,CENTRAL
772,296,2023-12-07 17:21:49,SHIPPED,EAST
773,2,2023-01-27 15:34:18,CANCELLED,SOUTH
774,472,2024-06-26 16:37:12,SHIPPED,EAST
775,236,2025-05-06 17:25:28,CANCELLED,SOUTH
776,108,2023-03-28 18:49:22,PLACED,SOUTH
777,194,2024-10-21 18:17:22,PLACED,CENTRAL
778,38,03-09-2023 17:07:27,DELIVERED,SOUTH
779,41,2023-01-20 09:12:08,CANCELLED,SOUTH
780,392,2023-08-06 15:46:07,DELIVERED,WEST
781,211,2024-11-20 16:32:12,PLACED,EAST
782,57,2023-02-19 21:29:13,SHIPPED,CENTRAL
783,,2024-10-20 01:43:36,CANCELLED,CENTRAL
784,365,2025-06-07 16:08:02,SHIPPED,WEST
785,477,2023-05-23 19:38:31,SHIPPED,SOUTH
786,206,2023-12-07 01:25:21,RETURNED,CENTRAL
787,431,2024-12-28 16:33:48,CANCELLED,WEST
788,85,2024-07-31 01:42:31,SHIPPED,EAST
789,56,2024-07-17 10:29:48,DELIVERED,NORTH
790,123,2025-04-21 07:06:55,SHIPPED,CENTRAL
791,6,2024-04-25 04:49:59,SHIPPED,NORTH
792,124,2025-06-04 15:43:03,RETURNED,WEST
793,,2023-05-25 19:09:19,PLACED,EAST
794,385,2024-09-10 11:36:01,DELIVERED,WEST
795,372,2023-07-21 04:44:22,PLACED,EAST
796,209,2025-02-21 06:45:49,SHIPPED,NORTH
797,301,2025-01-10 22:05:52,PLACED,EAST
798,83,20-12-2024 09:51:05,PLACED,SOUTH
799,453,2023-08-07 19:44:21,SHIPPED,CENTRAL
800,265,2025-03-23 21:33:23,DELIVERED,WEST
801,403,2024-03-27 19:21:37,CANCELLED,NORTH
802,457,2024-08-25 04:03:11,RETURNED,CENTRAL
803,39,2025-05-30 15:35:45,CANCELLED,NORTH
804,,2024-04-25 20:34:25,PLACED,WEST
805,49,2023-09-21 15:31:55,SHIPPED,NORTH
806,144,02-07-2024 22:31:54,SHIPPED,WEST
807,133,2024-02-02 17:21:08,CANCELLED,SOUTH
808,482,2025-06-02 11:55:11,DELIVERED,EAST
809,206,2023-07-20 08:52:51,RETURNED,CENTRAL
810,488,2023-05-10 16:45:11,RETURNED,WEST
811,135,2023-03-08 07:03:38,PLACED,SOUTH
812,359,2023-01-13 08:08:04,PLACED,EAST
813,193,2024-09-12 06:15:10,SHIPPED,WEST
814,448,2023-05-26 06:02:56,CANCELLED,CENTRAL
815,461,19-06-2023 12:15:11,PLACED,WEST
816,394,2024-09-15 17:46:05,DELIVERED,EAST
817,310,2025-01-09 18:44:55,CANCELLED,NORTH
818,280,2024-12-31 01:39:36,SHIPPED,EAST
819,,13-08-2024 18:02:45,DELIVERED,WEST
820,243,2023-11-25 13:01:34,CANCELLED,EAST
821,130,2023-05-10 20:30:32,DELIVERED,WEST
822,42,2024-12-02 06:11:31,RETURNED,SOUTH
823,343,2023-10-13 22:56:09,PLACED,WEST
824,176,2024-04-06 05:25:12,DELIVERED,WEST
825,247,2023-09-07 14:55:33,CANCELLED,EAST
826,468,2024-08-27 12:06:53,RETURNED,CENTRAL
827,102,2025-06-17 15:38:47,DELIVERED,EAST
828,8,2024-12-13 12:02:57,CANCELLED,EAST
829,59,2024-09-23 07:11:31,PLACED,WEST
830,483,2023-07-15 07:04:37,RETURNED,NORTH
831,19,2023-10-19 12:21:28,RETURNED,SOUTH
832,308,2024-06-24 17:34:12,SHIPPED,CENTRAL
833,,19-07-2024 03:14:25,DELIVERED,CENTRAL
834,420,2025-02-14 08:56:23,CANCELLED,WEST
835,211,2025-04-22 16:38:10,DELIVERED,NORTH
836,475,2024-10-27 11:17:55,RETURNED,CENTRAL
837,84,2024-08-15 17:42:42,CANCELLED,EAST
838,360,2023-06-04 03:22:42,PLACED,NORTH
839,,2024-09-30 21:37:02,RETURNED,CENTRAL
840,52,2025-02-20 22:40:39,PLACED,EAST
841,437,2023-12-13 05:32:42,RETURNED,WEST
842,59,2024-12-30 10:59:47,DELIVERED,WEST
843,212,06-09-2024 20:48:45,DELIVERED,SOUTH
844,260,2024-02-15 21:14:24,CANCELLED,SOUTH
845,3,05-10-2024 23:47:33,PLACED,SOUTH
846,405,2025-03-17 04:21:07,RETURNED,EAST
847,172,2025-06-07 20:41:38,SHIPPED,CENTRAL
848,499,2024-09-02 23:56:53,RETURNED,WEST
849,66,2024-08-29 11:36:10,SHIPPED,WEST
850,463,2023-09-04 03:12:27,PLACED,SOUTH
851,259,2025-06-15 05:38:56,DELIVERED,CENTRAL
852,82,13-11-2023 12:49:10,PLACED,WEST
853,6,26-08-2023 18:03:57,RETURNED,NORTH
854,293,2023-07-22 19:10:57,DELIVERED,SOUTH
855,123,2023-12-11 11:38:02,RETURNED,SOUTH
856,372,2024-08-10 08:50:56,PLACED,EAST
857,43,2023-02-05 22:45:08,RETURNED,NORTH
858,57,2023-07-10 14:00:11,DELIVERED,EAST
859,459,2023-05-01 04:59:19,DELIVERED,SOUTH
860,201,2023-02-04 02:36:54,CANCELLED,NORTH
861,108,2024-08-05 22:29:48,CANCELLED,SOUTH
862,93,2023-10-05 13:33:50,RETURNED,NORTH
863,61,2024-06-22 17:02:03,RETURNED,CENTRAL
864,,2025-03-21 12:11:45,PLACED,SOUTH
865,,2023-02-05 18:55:31,SHIPPED,SOUTH
866,444,04-12-2023 00:46:21,SHIPPED,SOUTH
867,43,2023-07-16 15:15:13,CANCELLED,SOUTH
868,489,2025-05-06 17:18:09,CANCELLED,WEST
869,224,2024-09-13 06:55:26,DELIVERED,SOUTH
870,102,2024-03-12 15:31:29,PLACED,CENTRAL
871,407,2024-04-29 00:44:08,SHIPPED,WEST
872,222,2024-10-20 06:04:20,DELIVERED,EAST
873,319,2024-08-18 00:59:03,RETURNED,EAST
874,192,2023-04-10 20:01:10,PLACED,CENTRAL
875,130,2024-03-31 21:29:12,RETURNED,EAST
876,,2023-10-07 11:18:57,CANCELLED,SOUTH
877,184,2023-12-01 06:38:49,DELIVERED,SOUTH
878,400,2023-01-15 23:08:39,PLACED,EAST
879,110,2024-05-14 12:40:18,RETURNED,NORTH
880,198,2023-11-26 14:27:48,PLACED,CENTRAL
881,143,2023-04-27 05:38:53,CANCELLED,WEST
882,163,2023-11-04 19:34:58,CANCELLED,WEST
883,24,2024-10-16 08:51:46,CANCELLED,SOUTH
884,308,2024-08-17 17:57:46,PLACED,EAST
885,10,2025-06-13 09:50:29,CANCELLED,EAST
886,68,17-09-2024 17:52:29,RETURNED,CENTRAL
887,21,26-01-2023 06:40:30,PLACED,WEST
888,371,2024-05-07 17:41:15,CANCELLED,NORTH
889,285,2025-02-06 02:53:30,CANCELLED,EAST
890,357,2025-02-05 08:55:20,PLACED,EAST
891,481,2023-02-15 11:56:33,PLACED,SOUTH
892,54,2024-11-07 19:25:10,PLACED,SOUTH
893,371,2024-07-27 00:49:32,RETURNED,NORTH
894,479,2023-03-23 13:00:20,PLACED,NORTH
895,25,2023-04-27 13:46:30,RETURNED,WEST
896,139,2023-08-03 00:11:20,PLACED,SOUTH
897,164,2025-06-26 09:57:21,CANCELLED,WEST
898,343,2025-03-30 13:56:27,CANCELLED,WEST
899,500,2025-01-19 20:35:44,DELIVERED,EAST
900,365,2025-05-17 14:57:25,SHIPPED,SOUTH
901,356,07-02-2025 08:14:20,PLACED,SOUTH
902,240,2023-10-19 22:04:10,DELIVERED,SOUTH
903,417,2025-03-30 16:01:04,DELIVERED,EAST
904,363,2023-08-28 05:29:45,PLACED,SOUTH
905,113,2024-08-21 23:18:20,RETURNED,CENTRAL
906,104,19-10-2023 23:24:48,CANCELLED,SOUTH
907,352,2025-06-15 17:09:07,SHIPPED,WEST
908,449,2023-06-21 04:31:23,CANCELLED,SOUTH
909,,2025-04-04 16:50:33,DELIVERED,NORTH
910,475,2024-07-04 13:59:24,SHIPPED,WEST
911,258,02-06-2024 10:42:38,DELIVERED,EAST
912,,2024-08-17 05:28:24,CANCELLED,SOUTH
913,151,2023-10-02 09:48:24,RETURNED,CENTRAL
914,253,2023-06-19 14:41:43,SHIPPED,NORTH
915,113,2023-02-25 10:32:36,SHIPPED,NORTH
916,273,2023-12-18 19:13:39,CANCELLED,WEST
917,202,2024-02-21 17:43:00,SHIPPED,SOUTH
918,178,2024-03-23 08:37:17,PLACED,SOUTH
919,258,2025-01-10 14:50:19,SHIPPED,SOUTH
920,162,2023-09-16 20:59:34,CANCELLED,SOUTH
921,,2025-01-07 06:23:46,PLACED,SOUTH
922,499,2023-04-30 13:54:47,PLACED,CENTRAL
923,181,24-06-2025 21:44:17,SHIPPED,WEST
924,,2023-01-28 00:22:36,DELIVERED,SOUTH
925,269,2023-08-16 17:00:31,PLACED,EAST
926,412,2024-12-04 02:45:38,DELIVERED,CENTRAL
927,132,2024-01-29 20:32:19,PLACED,EAST
928,155,2025-03-15 10:08:27,RETURNED,WEST
929,58,2025-03-17 17:14:20,PLACED,SOUTH
930,211,2023-08-09 00:27:56,PLACED,SOUTH
931,296,2024-10-31 02:25:28,PLACED,SOUTH
932,472,2023-06-17 15:59:01,RETURNED,WEST
933,491,2023-09-29 18:41:33,DELIVERED,EAST
934,201,2024-03-05 03:14:22,PLACED,CENTRAL
935,267,2023-07-11 00:19:41,CANCELLED,CENTRAL
936,496,2024-06-23 01:00:58,PLACED,WEST
937,475,2024-12-25 09:34:31,RETURNED,EAST
938,320,2023-09-10 14:25:18,DELIVERED,NORTH
939,410,06-12-2024 01:03:34,DELIVERED,CENTRAL
940,64,20-04-2024 01:51:07,DELIVERED,NORTH
941,26,2024-06-28 01:04:55,RETURNED,CENTRAL
942,80,2024-02-25 11:16:04,SHIPPED,WEST
943,300,2024-03-27 17:53:07,CANCELLED,EAST
944,128,2024-08-23 00:06:07,PLACED,EAST
945,472,2024-04-27 17:04:13,CANCELLED,EAST
946,412,2023-11-06 22:08:51,CANCELLED,CENTRAL
947,103,2023-05-13 23:19:19,CANCELLED,CENTRAL
948,94,09-11-2024 16:32:41,RETURNED,WEST
949,356,2024-07-09 10:45:55,CANCELLED,WEST
950,216,17-12-2024 13:54:48,RETURNED,NORTH
951,491,2023-05-18 08:52:17,RETURNED,EAST
952,403,2025-03-06 16:27:12,RETURNED,CENTRAL
953,461,31-03-2024 16:37:36,CANCELLED,SOUTH
954,207,2024-12-19 22:43:33,RETURNED,WEST
955,430,2023-03-26 23:05:37,PLACED,EAST
956,305,2024-03-27 09:29:34,DELIVERED,NORTH
957,63,2025-03-04 12:46:56,PLACED,SOUTH
958,265,2025-02-08 10:17:45,SHIPPED,EAST
959,322,2023-01-11 00:30:11,RETURNED,SOUTH
960,59,2023-08-26 17:04:36,PLACED,CENTRAL
961,50,2023-06-10 22:44:59,RETURNED,WEST
962,201,2023-07-09 05:27:31,CANCELLED,SOUTH
963,420,2025-04-29 07:10:15,RETURNED,WEST
964,440,2023-07-11 09:05:58,PLACED,SOUTH
965,73,2024-01-09 21:16:17,RETURNED,SOUTH
966,244,2024-03-25 15:26:31,RETURNED,WEST
967,189,2024-08-30 16:35:28,PLACED,WEST
968,214,19-08-2023 04:02:55,CANCELLED,NORTH
969,289,2025-06-20 20:01:41,RETURNED,WEST
970,22,2024-07-05 01:10:34,CANCELLED,WEST
971,,2023-09-03 22:23:36,RETURNED,SOUTH
972,179,2025-03-26 15:29:36,PLACED,SOUTH
973,336,2025-05-24 19:40:13,SHIPPED,EAST
974,402,2024-04-15 14:02:40,PLACED,WEST
975,193,2023-10-08 04:51:00,RETURNED,CENTRAL
976,133,2024-05-18 10:27:06,RETURNED,EAST
977,300,19-09-2024 05:46:49,PLACED,SOUTH
978,119,2023-06-15 00:11:05,CANCELLED,EAST
